Data,Fechamento,retorno_simples,retorno_log
2016-06-30,2.43388295173645,-0.00842077104745953,-0.0084564260427718
2016-07-01,2.537231922149658,0.042462588572500515,0.04158578778550179
2016-07-04,2.5501503944396973,0.005091561467937877,0.005078643299391777
2016-07-05,2.4002938270568848,-0.058763815541842956,-0.060561177842254475
2016-07-06,2.454552173614502,0.0226048769304823,0.022353172800132763
2016-07-07,2.470055103302002,0.0063159911018191295,0.006296128819481068
2016-07-08,2.5423991680145264,0.029288441628615436,0.02886773013593816
2016-07-11,2.676753520965576,0.052845499102319726,0.05149649788752456
2016-07-12,2.7516820430755615,0.02799231289810966,0.027607689279440777
2016-07-13,2.7465147972106934,-0.0018778499056136821,-0.0018796152761611608
2016-07-14,2.824026584625244,0.028221871403449228,0.02783097195888719
2016-07-15,2.847280979156494,0.008234481452070286,0.008200763085391227
2016-07-18,2.9842190742492676,0.048094338456663666,0.04697359945882867
2016-07-19,3.043644428253174,0.019913200916342078,0.019717526534371498
2016-07-20,3.0539791584014893,0.0033955116610802083,0.00338975992773422
2016-07-21,3.0617308616638184,0.002538230570763522,0.002535014704139517
2016-07-22,3.0849835872650146,0.007594634098099684,0.007565940053495298
2016-07-25,3.108238697052002,0.0075381632119488895,0.007509893239864992
2016-07-26,3.0694823265075684,-0.012468917069075824,-0.012547306316485152
2016-07-27,2.9738845825195312,-0.03114458199106407,-0.031639885645024214
2016-07-28,2.9557981491088867,-0.006081753648731536,-0.006100322839564466
2016-07-29,3.066898822784424,0.037587368308296565,0.036898179994853376
2016-08-01,2.9067068099975586,-0.05223257174210516,-0.05364613566704137
2016-08-02,2.9351277351379395,0.009777706180281953,0.009730213738363426
2016-08-03,3.07464861869812,0.047534859178326005,0.04643965071230288
2016-08-04,3.103071689605713,0.009244331444816511,0.009201864133521462
2016-08-05,3.0100560188293457,-0.02997535348214464,-0.030433799026211975
2016-08-08,3.0772340297698975,0.02231786070435926,0.022072461727068254
2016-08-09,3.0694823265075684,-0.00251904898598454,-0.002522227128267408
2016-08-10,2.9868032932281494,-0.026935823205566534,-0.027305241320231453
2016-08-11,3.1263248920440674,0.04671268413700003,0.04565447602157495
2016-08-12,3.1004867553710938,-0.008264699788152918,-0.008299041767777836
2016-08-15,3.1805832386016846,0.02583351891177621,0.025505471313407573
2016-08-16,3.22709059715271,0.014622273671879071,0.014516399065289893
2016-08-17,3.2968525886535645,0.02161761171576848,0.02138726493349377
2016-08-18,3.3278565406799316,0.009404106247598243,0.009360162924070665
2016-08-19,3.3046035766601562,-0.006987369718474801,-0.007011895701111887
2016-08-22,3.19091796875,-0.034402192357684935,-0.0350078796629555
2016-08-23,3.2735977172851562,0.025910960214231116,0.025580959565750447
2016-08-24,3.2038373947143555,-0.021309986319471785,-0.021540322259794745
2016-08-25,3.237424850463867,0.010483508246992734,0.010428937339436084
2016-08-26,3.2425928115844727,0.0015963184812970432,0.0015950457192591904
2016-08-29,3.325272798538208,0.02549810961720289,0.025178455151907753
2016-08-30,3.382115125656128,0.01709403425274103,0.016949575184115145
2016-08-31,3.3201045989990234,-0.01833483614638176,-0.01850500244489794
2016-09-01,3.358860492706299,0.01167309419075524,0.011605489224245145
2016-09-02,3.506134033203125,0.04384628084930231,0.042912238053688316
2016-09-05,3.5733115673065186,0.019160001719050523,0.018978760284513906
2016-09-06,3.612067222595215,0.010845865119427422,0.010787470571170436
2016-09-08,3.6740760803222656,0.017167138346472433,0.017021448053486647
2016-09-09,3.4906318187713623,-0.049929358440180316,-0.05121893761543153
2016-09-12,3.604315757751465,0.03256829848646636,0.03204919232049819
2016-09-13,3.361445188522339,-0.06738326649290005,-0.06976095191332264
2016-09-14,3.3872814178466797,0.0076860480761544725,0.007656660893451805
2016-09-15,3.4906318187713623,0.03051131222229042,0.030055098699372708
2016-09-16,3.4002010822296143,-0.025906695760762877,-0.026248185020826736
2016-09-19,3.3717801570892334,-0.008358601286528766,-0.008393730284081257
2016-09-20,3.4880473613739014,0.034482439206546145,0.03390124290862829
2016-09-21,3.529387950897217,0.011852072303006667,0.011782386567240167
2016-09-22,3.6172351837158203,0.024890217239017742,0.024585501721541576
2016-09-23,3.537137746810913,-0.02214327596543686,-0.022392118621502387
2016-09-26,3.462209939956665,-0.021183174707234076,-0.021410757846643962
2016-09-27,3.3898653984069824,-0.020895480864626004,-0.021116881031319062
2016-09-28,3.5784785747528076,0.05564031434241046,0.054147515844653216
2016-09-29,3.4699606895446777,-0.0303251459918622,-0.030794465730940693
2016-09-30,3.506134033203125,0.010424712812292292,0.01037075019951123
2016-10-03,3.609483242034912,0.02947668510475321,0.029050600415037025
2016-10-04,3.6224029064178467,0.0035793667726382594,0.0035729760845959755
2016-10-05,3.767091989517212,0.03994284645780799,0.0391657563141511
2016-10-06,3.90144681930542,0.03566539658762791,0.03504411540245544
2016-10-07,3.9427859783172607,0.01059585351959269,0.010540110878527067
2016-10-10,4.06422233581543,0.03079963207893832,0.030334842868320385
2016-10-11,3.976374626159668,-0.021614887768716562,-0.02185191116885062
2016-10-13,4.071972846984863,0.024041552874891625,0.023757104773397885
2016-10-14,4.201159954071045,0.03172592547660025,0.031233055699230933
2016-10-17,4.366519927978516,0.03936055177980835,0.03860566999513178
2016-10-18,4.50087308883667,0.030768933401010168,0.030305061003730035
2016-10-19,4.552549362182617,0.011481388683035165,0.011415977736203443
2016-10-20,4.58355188369751,0.006809925395301786,0.006786842588894684
2016-10-21,4.637811183929443,0.011837828306235476,0.011768309314824036
2016-10-24,4.702406883239746,0.01392805716932477,0.013831953114798895
2016-10-25,4.650729656219482,-0.010989526917470904,-0.011050357847719398
2016-10-26,4.676568984985352,0.005555973078614329,0.005540595591830711
2016-10-27,4.673983573913574,-0.0005528435654597041,-0.0005529964398099697
2016-10-28,4.673983573913574,0.0,0.0
2016-10-31,4.5706353187561035,-0.022111386042149905,-0.02235950709210714
2016-11-01,4.356184005737305,-0.04691936636002758,-0.048055768581927
2016-11-03,4.167571067810059,-0.04329774354775506,-0.0442630577220941
2016-11-04,4.1313982009887695,-0.008679604074585567,-0.008717491227664386
2016-11-07,4.446614742279053,0.07629778732411752,0.07352717746896013
2016-11-08,4.402691841125488,-0.00987782924748104,-0.00992693866672326
2016-11-09,4.3019256591796875,-0.022887402884877228,-0.02315338576500887
2016-11-10,4.004796504974365,-0.0690688723481987,-0.07156998118498444
2016-11-11,3.619818925857544,-0.09612912382405447,-0.10106876488056198
2016-11-14,3.6172351837158203,-0.0007137766265784551,-0.0007140314863973175
2016-11-16,3.8084311485290527,0.05285693495240906,0.05150735967872973
2016-11-17,3.6921634674072266,-0.03052902273597169,-0.03100474052469042
2016-11-18,3.751589059829712,0.016095059968787462,0.015966907740954255
2016-11-21,4.0254669189453125,0.07300316072678603,0.07046140933554257
2016-11-22,4.115896224975586,0.022464302365690747,0.022215696213583908
2016-11-23,4.095227241516113,-0.005021745527511556,-0.005034396863883088
2016-11-24,4.0254669189453125,-0.017034542519055562,-0.017181299349700984
2016-11-25,3.953119993209839,-0.01797230661491278,-0.01813577002216817
2016-11-28,3.9944608211517334,0.010457772092146156,0.010403467866276873
2016-11-29,3.7877626419067383,-0.05174620267908836,-0.05313309386442495
2016-11-30,4.1339826583862305,0.09140488705628269,0.08746575354655776
2016-12-01,3.9892935752868652,-0.03499992502528959,-0.03562709994915372
2016-12-02,4.090058326721191,0.025258795707227444,0.024945064338554476
2016-12-05,4.046136379241943,-0.010738709321648776,-0.010796785409634104
2016-12-06,4.1727375984191895,0.03128940977539796,0.03080987347633839
2016-12-07,4.097810745239258,-0.017956282036118765,-0.01811945230713828
2016-12-08,4.0564703941345215,-0.010088399312429108,-0.010139632075067241
2016-12-09,4.0254669189453125,-0.00764296843729928,-0.007672325600141103
2016-12-12,4.030633449554443,0.0012834612016845437,0.0012826382694155955
2016-12-13,3.9918766021728516,-0.009615572308088738,-0.009662100426718237
2016-12-14,3.8084311485290527,-0.0459546904691257,-0.04704411439450369
2016-12-15,3.8368523120880127,0.007462695910870565,0.007434987762011782
2016-12-16,3.8136003017425537,-0.0060601786188650975,-0.006078616028381616
2016-12-19,3.7102503776550293,-0.02710035554599166,-0.027474342450499786
2016-12-20,3.707664728164673,-0.0006968935320184055,-0.0006971364751927986
2016-12-21,3.7050817012786865,-0.000696672184613889,-0.0006969149734496645
2016-12-22,3.619818925857544,-0.023012387389923616,-0.02328130602682021
2016-12-23,3.6792449951171875,0.016416862411305688,0.01628356265614937
2016-12-26,3.7257511615753174,0.012640138539251833,0.01256091885482258
2016-12-27,3.723167657852173,-0.0006934182158456759,-0.0006936587414530283
2016-12-28,3.818765640258789,0.025676518274700744,0.025352412703372903
2016-12-29,3.842020273208618,0.0060895679757537735,0.006071101487391411
2017-01-02,3.7877626419067383,-0.014122161634656627,-0.014222828236460832
2017-01-03,4.004796504974365,0.05729869677324162,0.05571725615673955
2017-01-04,4.004796504974365,0.0,0.0
2017-01-05,4.069389820098877,0.016128988088228713,0.01600029787771289
2017-01-06,4.046136379241943,-0.005714232817432219,-0.0057306215081280405
2017-01-09,3.960872173309326,-0.021072993577293087,-0.021298198554388886
2017-01-10,3.9996283054351807,0.009784747002697047,0.009737186359986516
2017-01-11,4.046136379241943,0.01162809897698791,0.011561012194402346
2017-01-12,4.108144760131836,0.015325331397136432,0.01520908468103004
2017-01-13,4.051302909851074,-0.013836379582431668,-0.013932994518257061
2017-01-16,4.069389820098877,0.004464467518294546,0.004454531345354914
2017-01-17,4.0874762535095215,0.004444507459402169,0.004434659803994256
2017-01-18,4.0797247886657715,-0.0018963938535654368,-0.0018981942849674682
2017-01-19,4.074556827545166,-0.0012667425839515412,-0.0012675455805368182
2017-01-20,4.1339826583862305,0.014584612107831907,0.014479279573615176
2017-01-23,4.1313982009887695,-0.0006251737394732393,-0.0006253692420618055
2017-01-24,4.144317626953125,0.0031271316236869406,0.0031222523171005674
2017-01-26,4.082308292388916,-0.0149624956738168,-0.015075563076846014
2017-01-27,4.035799980163574,-0.011392650651116276,-0.011458044039314576
2017-01-30,3.8342690467834473,-0.04993580811008347,-0.05122572625988943
2017-01-31,3.88077712059021,0.012129580172726362,0.012056606317324577
2017-02-01,3.88077712059021,0.0,0.0
2017-02-02,3.8471875190734863,-0.008655380217149733,-0.008693055574394551
2017-02-03,3.963456153869629,0.030221722809119278,0.029774043938610845
2017-02-06,3.8652737140655518,-0.02477192530771888,-0.025083912578639043
2017-02-07,3.798095941543579,-0.017379822877100715,-0.01753262503657825
2017-02-08,3.90144681930542,0.02721123409005788,0.026847590507908265
2017-02-09,3.8885273933410645,-0.003311444846672451,-0.0033169398143671775
2017-02-10,4.0254669189453125,0.03521629443545926,0.034610385014905126
2017-02-13,4.035799980163574,0.0025669224033690874,0.002563633485119622
2017-02-14,4.0874762535095215,0.012804468407736191,0.012723184333010725
2017-02-15,4.092642784118652,0.0012639903668418828,0.0012631922035278448
2017-02-16,4.097810745239258,0.0012627442445403148,0.0012619476535500288
2017-02-17,4.0332159996032715,-0.015763233016808043,-0.015888794020638423
2017-02-20,4.1133131980896,0.019859387271647932,0.01966476217718947
2017-02-21,4.157236099243164,0.010678229212879753,0.01062161956063643
2017-02-22,4.0564703941345215,-0.02423862939297272,-0.024537219792254795
2017-02-23,4.020297527313232,-0.008917325484143368,-0.008957322787897338
2017-02-24,3.92211651802063,-0.024421329174166062,-0.024724475501508875
2017-03-01,4.009963035583496,0.022397732744360077,0.02215058705686703
2017-03-02,3.9040307998657227,-0.02641725990433208,-0.02677246538741968
2017-03-03,3.9582879543304443,0.013897727053431064,0.013802039188137199
2017-03-06,3.90144681930542,-0.014360030316349026,-0.01446413336885729
2017-03-07,3.92211651802063,0.005297957314945423,0.005283972511272706
2017-03-08,3.7593421936035156,-0.041501654443265035,-0.042387442573321416
2017-03-09,3.746422052383423,-0.003436809035920252,-0.003442728430539013
2017-03-10,3.697331428527832,-0.013103335173985542,-0.013189941254597153
2017-03-13,3.7128326892852783,0.004192553753185724,0.004183789487595976
2017-03-14,3.5113015174865723,-0.0542796265450628,-0.055808341939115005
2017-03-15,3.668910503387451,0.04488620106133667,0.043907980981003604
2017-03-16,3.542306900024414,-0.03450713863043153,-0.035116570854450524
2017-03-17,3.4002010822296143,-0.04011674363783113,-0.040943609871176234
2017-03-20,3.5138866901397705,0.033434966097831254,0.03288817227474878
2017-03-21,3.358860492706299,-0.04411815493894178,-0.04512096660134983
2017-03-22,3.529387950897217,0.050769437599809564,0.04952269351838836
2017-03-23,3.506134033203125,-0.006588654468597133,-0.006610455464700069
2017-03-24,3.482879638671875,-0.006632488750010879,-0.006654581444067365
2017-03-27,3.5578091144561768,0.021513656387182722,0.021285504140833602
2017-03-28,3.604315757751465,0.013071708402320192,0.012987010917471469
2017-03-29,3.7335033416748047,0.03584247125005846,0.03521507749785572
2017-03-30,3.7335033416748047,0.0,0.0
2017-03-31,3.743837356567383,0.0027679136582592356,0.0027640900392559052
2017-04-03,3.790346622467041,0.012422886324928717,0.012346355443719693
2017-04-04,3.8368523120880127,0.012269508373010662,0.012194848031914228
2017-04-05,3.764507293701172,-0.018855304427256026,-0.01903533225812278
2017-04-06,3.7541728019714355,-0.002745244177645323,-0.0027490192710611515
2017-04-07,3.798095941543579,0.01169981827929667,0.011631904610532352
2017-04-10,3.8601064682006836,0.016326740454034594,0.016194892390796568
2017-04-11,3.792929172515869,-0.017402964461788017,-0.01755617620897719
2017-04-12,3.7851779460906982,-0.0020435990424860773,-0.0020456900402690222
2017-04-13,3.637904405593872,-0.0389079569294567,-0.03968509616902003
2017-04-17,3.6895804405212402,0.014204890828881656,0.014104946718644627
2017-04-18,3.6430723667144775,-0.012605247278520415,-0.012685367409413336
2017-04-19,3.5138866901397705,-0.03546063969385649,-0.03610463844243159
2017-04-20,3.586230754852295,0.02058804710906803,0.020378977947825696
2017-04-24,3.624985456466675,0.010806527595008664,0.010748554361276504
2017-04-25,3.7050817012786865,0.022095604457978313,0.021855033842695663
2017-04-26,3.6172351837158203,-0.02370973831226153,-0.023995337513217686
2017-04-27,3.5474746227264404,-0.019285602800567125,-0.019473996157886468
2017-04-28,3.609483242034912,0.017479651273957453,0.017328639386682013
2017-05-02,3.6146514415740967,0.0014318391837915279,0.0014308150795192699
2017-05-03,3.658574104309082,0.012151285800286793,0.012078051589990165
2017-05-04,3.5138866901397705,-0.03954748763976057,-0.04035073853688497
2017-05-05,3.6714935302734375,0.04485256755032063,0.04387579177963152
2017-05-08,3.637904405593872,-0.009148626955925443,-0.009190732646431183
2017-05-09,3.653407573699951,0.00426156555467494,0.004252510800025217
2017-05-10,3.8058483600616455,0.04172564469923379,0.04087861182872951
2017-05-11,3.829102039337158,0.006109985757587033,0.006091395480396307
2017-05-12,3.9918766021728516,0.04250985248329142,0.041631125469461835
2017-05-15,4.051302909851074,0.014886809789129263,0.014777088826083872
2017-05-16,4.0564703941345215,0.0012755117053533382,0.0012746989313598405
2017-05-17,4.0332159996032715,-0.005732667139608516,-0.005749161945571152
2017-05-18,3.3976171016693115,-0.15759108810350864,-0.17148973904395792
